UNIX_Time,UTC_Date,UTC_Time,Latitude,North-South,Longitude,East-West
1645153081.3438945,180222,025757.70,3530.99790257,N,13932.70939788,E
1645153081.4453754,180222,025757.80,3530.99790257,N,13932.70939788,E
1645153081.5463808,180222,025757.90,3530.99789217,N,13932.70939349,E
1645153081.646513,180222,025758.00,3530.99789217,N,13932.70939349,E
1645153081.7475095,180222,025758.10,3530.99789217,N,13932.70939349,E
1645153081.8480031,180222,025758.20,3530.99788158,N,13932.70938891,E
1645153081.9488459,180222,025758.30,3530.99787150,N,13932.70938396,E
1645153082.0494423,180222,025758.40,3530.99787150,N,13932.70938396,E
1645153082.150465,180222,025758.50,3530.99786155,N,13932.70938000,E
1645153082.2498844,180222,025758.60,3530.99786155,N,13932.70938000,E
1645153082.351322,180222,025758.70,3530.99785141,N,13932.70937634,E
1645153082.4524627,180222,025758.80,3530.99785141,N,13932.70937634,E
1645153082.5435221,180222,025758.90,3530.99784157,N,13932.70937312,E
1645153082.6444879,180222,025759.00,3530.99784157,N,13932.70937312,E
1645153082.744888,180222,025759.10,3530.99784157,N,13932.70937312,E
1645153082.8454628,180222,025759.20,3530.99783153,N,13932.70936985,E
1645153082.946469,180222,025759.30,3530.99782187,N,13932.70936628,E
1645153083.045969,180222,025759.40,3530.99782187,N,13932.70936628,E
1645153083.14744,180222,025759.50,3530.99781223,N,13932.70936331,E
1645153083.247395,180222,025759.60,3530.99781223,N,13932.70936331,E
1645153083.3484604,180222,025759.70,3530.99780260,N,13932.70936061,E
1645153083.449393,180222,025759.80,3530.99780260,N,13932.70936061,E
1645153083.5493946,180222,025759.90,3530.99779295,N,13932.70935795,E
1645153083.6503952,180222,025800.00,3530.99779295,N,13932.70935795,E
1645153083.7503946,180222,025800.10,3530.99779295,N,13932.70935795,E
1645153083.851445,180222,025800.20,3530.99778349,N,13932.70935555,E
1645153083.9524004,180222,025800.30,3530.99777414,N,13932.70935322,E
1645153084.0433347,180222,025800.40,3530.99777414,N,13932.70935322,E
1645153084.1444757,180222,025800.50,3530.99776547,N,13932.70935123,E
1645153084.2453957,180222,025800.60,3530.99776547,N,13932.70935123,E
1645153084.3456085,180222,025800.70,3530.99775667,N,13932.70934944,E
1645153084.4458618,180222,025800.80,3530.99775667,N,13932.70934944,E
1645153084.546959,180222,025800.90,3530.99774800,N,13932.70934778,E
1645153084.647442,180222,025801.00,3530.99774800,N,13932.70934778,E
1645153084.7476802,180222,025801.10,3530.99774800,N,13932.70934778,E
1645153084.8484652,180222,025801.20,3530.99773951,N,13932.70934651,E
1645153084.949465,180222,025801.30,3530.99773171,N,13932.70934505,E
1645153085.049459,180222,025801.40,3530.99773171,N,13932.70934505,E
1645153085.150389,180222,025801.50,3530.99772371,N,13932.70934350,E
1645153085.2503989,180222,025801.60,3530.99772371,N,13932.70934350,E
1645153085.3513396,180222,025801.70,3530.99771533,N,13932.70934226,E
1645153085.4522154,180222,025801.80,3530.99771533,N,13932.70934226,E
1645153085.5430088,180222,025801.90,3530.99770686,N,13932.70934096,E
1645153085.6446338,180222,025802.00,3530.99770686,N,13932.70934096,E
1645153085.7454405,180222,025802.10,3530.99770686,N,13932.70934096,E
1645153085.8464634,180222,025802.20,3530.99769913,N,13932.70934017,E
1645153085.9473894,180222,025802.30,3530.99769180,N,13932.70933963,E
1645153086.0475,180222,025802.40,3530.99769180,N,13932.70933963,E
1645153086.1493692,180222,025802.50,3530.99768470,N,13932.70933883,E
1645153086.2504487,180222,025802.60,3530.99768470,N,13932.70933883,E
1645153086.3504512,180222,025802.70,3530.99767719,N,13932.70933758,E
1645153086.4514897,180222,025802.80,3530.99767719,N,13932.70933758,E
1645153086.552427,180222,025802.90,3530.99767001,N,13932.70933688,E
1645153086.6443965,180222,025803.00,3530.99767001,N,13932.70933688,E
1645153086.7450066,180222,025803.10,3530.99767001,N,13932.70933688,E
1645153086.8450038,180222,025803.20,3530.99766306,N,13932.70933669,E
1645153086.946624,180222,025803.30,3530.99765562,N,13932.70933612,E
1645153087.0464265,180222,025803.40,3530.99765562,N,13932.70933612,E
1645153087.1466255,180222,025803.50,3530.99764851,N,13932.70933485,E
1645153087.2476346,180222,025803.60,3530.99764851,N,13932.70933485,E
1645153087.3482804,180222,025803.70,3530.99764164,N,13932.70933398,E
1645153087.4487827,180222,025803.80,3530.99764164,N,13932.70933398,E
1645153087.5494654,180222,025803.90,3530.99763507,N,13932.70933314,E
1645153087.6504734,180222,025804.00,3530.99763507,N,13932.70933314,E
1645153087.7503033,180222,025804.10,3530.99763507,N,13932.70933314,E
1645153087.8513887,180222,025804.20,3530.99762877,N,13932.70933279,E
1645153087.9524333,180222,025804.30,3530.99762276,N,13932.70933208,E
1645153088.0434492,180222,025804.40,3530.99762276,N,13932.70933208,E
1645153088.1444755,180222,025804.50,3530.99761704,N,13932.70933158,E
1645153088.2452219,180222,025804.60,3530.99761704,N,13932.70933158,E
1645153088.3454964,180222,025804.70,3530.99761180,N,13932.70933126,E
1645153088.4456177,180222,025804.80,3530.99761180,N,13932.70933126,E
1645153088.5474002,180222,025804.90,3530.99760659,N,13932.70933077,E
1645153088.6477962,180222,025805.00,3530.99760659,N,13932.70933077,E
1645153088.7476683,180222,025805.10,3530.99760659,N,13932.70933077,E
1645153088.848022,180222,025805.20,3530.99760071,N,13932.70933126,E
1645153088.9489875,180222,025805.30,3530.99759504,N,13932.70933144,E
1645153089.049397,180222,025805.40,3530.99759504,N,13932.70933144,E
1645153089.1504464,180222,025805.50,3530.99758966,N,13932.70933158,E
1645153089.2506816,180222,025805.60,3530.99758966,N,13932.70933158,E
1645153089.3516207,180222,025805.70,3530.99758461,N,13932.70933114,E
1645153089.4523735,180222,025805.80,3530.99758461,N,13932.70933114,E
1645153089.5445116,180222,025805.90,3530.99757992,N,13932.70933143,E
1645153089.6449244,180222,025806.00,3530.99757992,N,13932.70933143,E
1645153089.7453973,180222,025806.10,3530.99757992,N,13932.70933143,E
1645153089.8464005,180222,025806.20,3530.99757487,N,13932.70933169,E
1645153089.946267,180222,025806.30,3530.99756978,N,13932.70933167,E
1645153090.0473897,180222,025806.40,3530.99756978,N,13932.70933167,E
1645153090.147362,180222,025806.50,3530.99756518,N,13932.70933172,E
1645153090.2477334,180222,025806.60,3530.99756518,N,13932.70933172,E
1645153090.349465,180222,025806.70,3530.99756030,N,13932.70933117,E
1645153090.4494739,180222,025806.80,3530.99756030,N,13932.70933117,E
1645153090.5503805,180222,025806.90,3530.99755540,N,13932.70933149,E
1645153090.6504703,180222,025807.00,3530.99755540,N,13932.70933149,E
1645153090.7513628,180222,025807.10,3530.99755540,N,13932.70933149,E
1645153090.852383,180222,025807.20,3530.99755074,N,13932.70933141,E
1645153090.9430256,180222,025807.30,3530.99754619,N,13932.70933101,E
1645153091.0433009,180222,025807.40,3530.99754619,N,13932.70933101,E
1645153091.1445003,180222,025807.50,3530.99754167,N,13932.70933046,E
1645153091.2452152,180222,025807.60,3530.99754167,N,13932.70933046,E
1645153091.3464255,180222,025807.70,3530.99753759,N,13932.70933048,E
1645153091.4471965,180222,025807.80,3530.99753759,N,13932.70933048,E
1645153091.547292,180222,025807.90,3530.99753332,N,13932.70933095,E
1645153091.6480105,180222,025808.00,3530.99753332,N,13932.70933095,E
1645153091.7483985,180222,025808.10,3530.99753332,N,13932.70933095,E
1645153091.8884034,180222,025808.20,3530.99752901,N,13932.70933070,E
1645153091.949952,180222,025808.30,3530.99752513,N,13932.70933133,E
1645153092.0506704,180222,025808.40,3530.99752513,N,13932.70933133,E
1645153092.1519766,180222,025808.50,3530.99752116,N,13932.70933276,E
1645153092.2439764,180222,025808.60,3530.99752116,N,13932.70933276,E
1645153092.344005,180222,025808.70,3530.99751692,N,13932.70933377,E
1645153092.445623,180222,025808.80,3530.99751692,N,13932.70933377,E
1645153092.5464046,180222,025808.90,3530.99751259,N,13932.70933473,E
1645153092.6474652,180222,025809.00,3530.99751259,N,13932.70933473,E
1645153092.748406,180222,025809.10,3530.99751259,N,13932.70933473,E
1645153092.848572,180222,025809.20,3530.99750876,N,13932.70933571,E
1645153092.9489703,180222,025809.30,3530.99750476,N,13932.70933669,E
1645153093.0504653,180222,025809.40,3530.99750476,N,13932.70933669,E
1645153093.1509695,180222,025809.50,3530.99750084,N,13932.70933741,E
1645153093.2513773,180222,025809.60,3530.99750084,N,13932.70933741,E
1645153093.3544364,180222,025809.70,3530.99749700,N,13932.70933874,E
1645153093.4444673,180222,025809.80,3530.99749700,N,13932.70933874,E
1645153093.5454652,180222,025809.90,3530.99749321,N,13932.70934037,E
1645153093.6449778,180222,025810.00,3530.99749321,N,13932.70934037,E
1645153093.746439,180222,025810.10,3530.99749321,N,13932.70934037,E
1645153093.8474681,180222,025810.20,3530.99748945,N,13932.70934190,E
1645153093.9471996,180222,025810.30,3530.99748562,N,13932.70934327,E
1645153094.0483518,180222,025810.40,3530.99748562,N,13932.70934327,E
1645153094.1494012,180222,025810.50,3530.99748188,N,13932.70934458,E
1645153094.249097,180222,025810.60,3530.99748188,N,13932.70934458,E
1645153094.3504686,180222,025810.70,3530.99747822,N,13932.70934603,E
1645153094.450154,180222,025810.80,3530.99747822,N,13932.70934603,E
1645153094.5507567,180222,025810.90,3530.99747474,N,13932.70934711,E
1645153094.652444,180222,025811.00,3530.99747474,N,13932.70934711,E
1645153094.7428606,180222,025811.10,3530.99747474,N,13932.70934711,E
1645153094.844405,180222,025811.20,3530.99747130,N,13932.70934866,E
1645153094.9443986,180222,025811.30,3530.99746810,N,13932.70935042,E
1645153095.0448704,180222,025811.40,3530.99746810,N,13932.70935042,E
1645153095.1462145,180222,025811.50,3530.99746450,N,13932.70935225,E
1645153095.2464957,180222,025811.60,3530.99746450,N,13932.70935225,E
1645153095.3474686,180222,025811.70,3530.99746037,N,13932.70935349,E
1645153095.447371,180222,025811.80,3530.99746037,N,13932.70935349,E
1645153095.5478482,180222,025811.90,3530.99745645,N,13932.70935492,E
1645153095.6493456,180222,025812.00,3530.99745645,N,13932.70935492,E
1645153095.7487895,180222,025812.10,3530.99745645,N,13932.70935492,E
1645153095.8504705,180222,025812.20,3530.99745316,N,13932.70935642,E
1645153095.9504108,180222,025812.30,3530.99744992,N,13932.70935811,E
1645153096.0528767,180222,025812.40,3530.99744992,N,13932.70935811,E
1645153096.1523938,180222,025812.50,3530.99744655,N,13932.70935973,E
1645153096.2442296,180222,025812.60,3530.99744655,N,13932.70935973,E
1645153096.3443956,180222,025812.70,3530.99744337,N,13932.70936157,E
1645153096.4458292,180222,025812.80,3530.99744337,N,13932.70936157,E
1645153096.546393,180222,025812.90,3530.99743963,N,13932.70936320,E
1645153096.6468844,180222,025813.00,3530.99743963,N,13932.70936320,E
1645153096.7476125,180222,025813.10,3530.99743963,N,13932.70936320,E
1645153096.8494835,180222,025813.20,3530.99743677,N,13932.70936518,E
1645153096.9493217,180222,025813.30,3530.99743441,N,13932.70936719,E
1645153097.0507133,180222,025813.40,3530.99743441,N,13932.70936719,E
1645153097.151399,180222,025813.50,3530.99743212,N,13932.70936807,E
1645153097.2525198,180222,025813.60,3530.99743212,N,13932.70936807,E
1645153097.343102,180222,025813.70,3530.99743003,N,13932.70936968,E
1645153097.4436898,180222,025813.80,3530.99743003,N,13932.70936968,E
1645153097.5446892,180222,025813.90,3530.99742756,N,13932.70937230,E
1645153097.6446953,180222,025814.00,3530.99742756,N,13932.70937230,E
1645153097.745892,180222,025814.10,3530.99742756,N,13932.70937230,E
1645153097.847265,180222,025814.20,3530.99742483,N,13932.70937430,E
1645153097.947394,180222,025814.30,3530.99742175,N,13932.70937557,E
1645153098.0481858,180222,025814.40,3530.99742175,N,13932.70937557,E
1645153098.1484578,180222,025814.50,3530.99741898,N,13932.70937713,E
1645153098.2496014,180222,025814.60,3530.99741898,N,13932.70937713,E
1645153098.3503199,180222,025814.70,3530.99741736,N,13932.70937930,E
1645153098.4499304,180222,025814.80,3530.99741736,N,13932.70937930,E
1645153098.5514014,180222,025814.90,3530.99741554,N,13932.70938140,E
1645153098.6510758,180222,025815.00,3530.99741554,N,13932.70938140,E
1645153098.7524724,180222,025815.10,3530.99741554,N,13932.70938140,E
1645153098.8433988,180222,025815.20,3530.99741356,N,13932.70938286,E
1645153098.9440055,180222,025815.30,3530.99741184,N,13932.70938500,E
1645153099.045402,180222,025815.40,3530.99741184,N,13932.70938500,E
1645153099.1450887,180222,025815.50,3530.99741018,N,13932.70938667,E
1645153099.2464535,180222,025815.60,3530.99741018,N,13932.70938667,E
1645153099.3463783,180222,025815.70,3530.99740853,N,13932.70938819,E
1645153099.4474142,180222,025815.80,3530.99740853,N,13932.70938819,E
1645153099.5474737,180222,025815.90,3530.99740683,N,13932.70939019,E
1645153099.6487684,180222,025816.00,3530.99740683,N,13932.70939019,E
1645153099.7492049,180222,025816.10,3530.99740683,N,13932.70939019,E
1645153099.849551,180222,025816.20,3530.99740534,N,13932.70939195,E
1645153099.9499795,180222,025816.30,3530.99740399,N,13932.70939384,E
1645153100.0504036,180222,025816.40,3530.99740399,N,13932.70939384,E
1645153100.1510022,180222,025816.50,3530.99740246,N,13932.70939546,E
1645153100.2520928,180222,025816.60,3530.99740246,N,13932.70939546,E
1645153100.3434744,180222,025816.70,3530.99740121,N,13932.70939699,E
1645153100.4442496,180222,025816.80,3530.99740121,N,13932.70939699,E
1645153100.5446963,180222,025816.90,3530.99740009,N,13932.70939874,E
1645153100.645646,180222,025817.00,3530.99740009,N,13932.70939874,E
1645153100.7469509,180222,025817.10,3530.99740009,N,13932.70939874,E
1645153100.8473923,180222,025817.20,3530.99739898,N,13932.70940066,E
1645153100.948402,180222,025817.30,3530.99739737,N,13932.70940255,E
1645153101.0483775,180222,025817.40,3530.99739737,N,13932.70940255,E
1645153101.1493819,180222,025817.50,3530.99739637,N,13932.70940451,E
1645153101.249402,180222,025817.60,3530.99739637,N,13932.70940451,E
1645153101.3500319,180222,025817.70,3530.99739549,N,13932.70940617,E
1645153101.450821,180222,025817.80,3530.99739549,N,13932.70940617,E
1645153101.5511134,180222,025817.90,3530.99739470,N,13932.70940753,E
1645153101.6518798,180222,025818.00,3530.99739470,N,13932.70940753,E
1645153101.7434964,180222,025818.10,3530.99739470,N,13932.70940753,E
1645153101.8444693,180222,025818.20,3530.99739346,N,13932.70940923,E
1645153101.9446063,180222,025818.30,3530.99739207,N,13932.70941091,E
1645153102.044842,180222,025818.40,3530.99739207,N,13932.70941091,E
1645153102.1459095,180222,025818.50,3530.99739122,N,13932.70941173,E
1645153102.246477,180222,025818.60,3530.99739122,N,13932.70941173,E
1645153102.3473043,180222,025818.70,3530.99739005,N,13932.70941313,E
1645153102.4478967,180222,025818.80,3530.99739005,N,13932.70941313,E
1645153102.5482385,180222,025818.90,3530.99738910,N,13932.70941425,E
1645153102.6484296,180222,025819.00,3530.99738910,N,13932.70941425,E
1645153102.7495255,180222,025819.10,3530.99738910,N,13932.70941425,E
1645153102.850354,180222,025819.20,3530.99738838,N,13932.70941564,E
1645153102.9503558,180222,025819.30,3530.99738762,N,13932.70941753,E
1645153103.0513558,180222,025819.40,3530.99738762,N,13932.70941753,E
1645153103.1513612,180222,025819.50,3530.99738723,N,13932.70941967,E
1645153103.2523625,180222,025819.60,3530.99738723,N,13932.70941967,E
1645153103.3435786,180222,025819.70,3530.99738655,N,13932.70942064,E
1645153103.4444697,180222,025819.80,3530.99738655,N,13932.70942064,E
1645153103.5454748,180222,025819.90,3530.99738617,N,13932.70942162,E
1645153103.7544773,180222,025820.00,3530.99738617,N,13932.70942162,E
1645153103.7575045,180222,025820.10,3530.99738617,N,13932.70942162,E
1645153103.8473866,180222,025820.20,3530.99738613,N,13932.70942342,E
1645153103.948401,180222,025820.30,3530.99738601,N,13932.70942519,E
1645153104.0493517,180222,025820.40,3530.99738601,N,13932.70942519,E
1645153104.1504447,180222,025820.50,3530.99738556,N,13932.70942558,E
1645153104.250595,180222,025820.60,3530.99738556,N,13932.70942558,E
1645153104.3518515,180222,025820.70,3530.99738501,N,13932.70942628,E
1645153104.4523365,180222,025820.80,3530.99738501,N,13932.70942628,E
1645153104.5444038,180222,025820.90,3530.99738470,N,13932.70942699,E
1645153104.6448777,180222,025821.00,3530.99738470,N,13932.70942699,E
1645153104.7420573,180222,025821.10,3530.99738470,N,13932.70942699,E
1645153104.84626,180222,025821.20,3530.99738476,N,13932.70942762,E
1645153104.946674,180222,025821.30,3530.99738458,N,13932.70942907,E
1645153105.0468655,180222,025821.40,3530.99738458,N,13932.70942907,E
1645153105.1487505,180222,025821.50,3530.99738426,N,13932.70943058,E
1645153105.2493823,180222,025821.60,3530.99738426,N,13932.70943058,E
1645153105.350315,180222,025821.70,3530.99738408,N,13932.70943201,E
1645153105.4510474,180222,025821.80,3530.99738408,N,13932.70943201,E
1645153105.5511508,180222,025821.90,3530.99738439,N,13932.70943334,E
1645153105.6524096,180222,025822.00,3530.99738439,N,13932.70943334,E
1645153105.7433634,180222,025822.10,3530.99738439,N,13932.70943334,E
